station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,08/10/2025,15,0,0,269,14.2,15.4,12.9,12.6,59.4,null,null,295.9,2.4,1008.6,64.8,4.5
6069,08/10/2025,16,0,0,130.2,13.6,13.9,13,12.6,59.3,null,null,308.4,2.2,1008.5,-37.7,3.9
6069,08/10/2025,17,0,0,11.5,11.9,10.5,13,12.6,66,null,null,274.8,0.9,1008.7,-63.8,2.4
6069,08/10/2025,18,0,0,0,11,9.9,13,12.7,73.5,null,null,277.8,1,1008.8,-52.5,0.4
6069,08/10/2025,19,0,0,0,10.4,9.2,12.9,12.7,81.7,null,null,256.6,0.7,1009.1,-52.1,-1.1
6069,08/10/2025,20,0,0,0,10.5,9.9,12.8,12.7,86.2,null,null,260.7,1.1,1009.2,-39.9,-2.2
6069,08/10/2025,21,0,0,0,9.8,8.5,12.8,12.7,88.1,null,null,263.3,1,1009.4,-83.2,-2.8
6069,08/10/2025,22,0,0,0,8.9,7.3,12.7,12.7,91.3,null,null,237.7,0.8,1009.6,-62.2,-3.8
6069,08/10/2025,23,0,0,0,8.5,7.2,12.6,12.7,91.7,null,null,229,1.1,1009.5,-45,-5.2
6069,09/10/2025,0,0,0,0,8.1,6.7,12.4,12.7,92.5,null,null,232.8,0.9,1009.4,-36.6,-6.3
6069,09/10/2025,1,0,0,0,7.8,6.3,12.3,12.7,92.1,null,null,218.8,0.9,1009.3,-31.6,-7.2
6069,09/10/2025,2,0,0,0,7.6,6.1,12.2,12.6,91.6,null,null,229.5,1,1009.3,-29.6,-8.2
6069,09/10/2025,3,0,0,0,7.6,6.6,12.1,12.6,90.6,null,null,233.8,1.4,1009,-28.8,-9
6069,09/10/2025,4,0,0,0,7.5,6.6,12,12.5,91.2,null,null,229.6,1.4,1008.8,-28,-9.3
6069,09/10/2025,5,0,0,0,7.2,6,11.9,12.5,92.3,null,null,205.3,1.1,1008.7,-25.4,-9.4
6069,09/10/2025,6,0,0,0.8,7.6,7.1,11.8,12.5,93.2,null,null,210.7,1.3,1008.6,-20.8,-9.6
6069,09/10/2025,7,0,0,37.2,8.4,8.1,11.7,12.4,93.7,null,null,213.4,1.7,1008.6,3.2,-9.4
6069,09/10/2025,8,0,0,117.5,9.6,9.9,11.6,12.3,91.7,null,null,209,2.2,1008.7,22.7,-8.8
6069,09/10/2025,9,0,0,148.3,11.2,11.6,11.6,12.3,90.2,null,null,228.6,2.6,1008.6,65,-7.6
6069,09/10/2025,10,0,0,140.1,12.4,12.8,11.6,12.2,90,null,null,239,2.8,1008.6,82.8,-5.8
6069,09/10/2025,11,0,0,90.4,12.5,12.7,11.6,12.2,93.8,null,null,254.6,2.8,1008.5,53.2,-3.6
6069,09/10/2025,12,0,0,116.4,12.7,12.9,11.7,12.2,93.1,null,null,256,3.4,1008,71.9,-1.9
6069,09/10/2025,13,0,0,113.8,13,13.1,11.8,12.2,92.6,null,null,262.4,3.3,1008,70.3,-0.7
6069,09/10/2025,14,0,0,79.6,13.4,13.3,11.9,12.2,90.5,null,null,249.1,3.4,1007.5,41.4,0.5
6069,09/10/2025,15,0,0,49.6,13,12.9,12.1,12.2,92,null,null,257.9,3.6,1007.2,17.9,1.2
6069,09/10/2025,16,0,0,23.7,12.8,12.7,12.1,12.2,91.4,null,null,275.2,3.3,1007.3,-5.8,1.3
6069,09/10/2025,17,0,0,8.4,12.5,12,12.2,12.2,84,null,null,281.8,3.2,1007.5,-41,1.2
6069,09/10/2025,18,0,0,0.3,11.9,11.4,12.3,12.2,84.8,null,null,270.7,2.7,1007.6,-39.7,0.5
6069,09/10/2025,19,0,0,0,11.5,11.1,12.2,12.3,88.3,null,null,269.4,2.6,1007.9,-51.8,-0.6
6069,09/10/2025,20,0.1,0,0,11.5,10.8,12.2,12.3,84.3,null,null,273.2,2.7,1008.6,-64.8,-1.4
6069,09/10/2025,21,0,0,0,11.6,11.1,12.2,12.3,84.4,null,null,278.1,3.1,1009,-40.3,-2.2
6069,09/10/2025,22,0,0,0,11.6,10.9,12.1,12.3,79.1,null,null,288.1,4.2,1009.5,-63.4,-2.7
6069,09/10/2025,23,0,0,0,11.3,10.6,12.1,12.3,80.6,null,null,282.2,3.7,1009.7,-67.6,-3.3
6069,10/10/2025,0,0,0,0,11.2,10.5,12,12.3,79.7,null,null,283,4.1,1009.8,-71.9,-4
6069,10/10/2025,1,0,0,0.1,11.5,10.9,12,12.3,79.3,null,null,282,3.6,1010.2,-41.7,-4.6
6069,10/10/2025,2,0,0,0,11.6,11.1,11.9,12.3,79.8,null,null,286.1,3.7,1010.2,-47.2,-4.9
6069,10/10/2025,3,0,0,0,11.6,11,11.9,12.2,80,null,null,291.2,4.3,1010.1,-52.9,-4.9
6069,10/10/2025,4,0,0,0,11.9,11.5,11.9,12.2,80,null,null,295.2,4.6,1010.4,-38.9,-4.9
6069,10/10/2025,5,0,0,0,12.1,11.7,11.8,12.2,80.9,null,null,299.2,4.9,1011,-29.8,-4.8
6069,10/10/2025,6,0,0,0.8,12.1,11.8,11.8,12.2,82.4,null,null,295.6,4.8,1011.3,-27.4,-4.6
6069,10/10/2025,7,0,0,20.1,12.3,12,11.8,12.2,83.8,null,null,302.7,5.2,1012.3,-18.7,-4.2
6069,10/10/2025,8,0,0,72.2,12.7,12.6,11.8,12.2,84.8,null,null,298.2,4.8,1012.9,22.6,-3.8
6069,10/10/2025,9,0,0,64.7,13.1,13,11.8,12.2,86.7,null,null,299.4,4.8,1013.6,26.4,-2.9
6069,10/10/2025,10,0,0,140.6,13.7,13.8,11.9,12.1,84.4,null,null,293,4.8,1013.9,77,-1.9
6069,10/10/2025,11,0,0,202.8,13.9,14.1,11.9,12.1,82,null,null,295.5,4.9,1014.4,109,-0.5
6069,10/10/2025,12,0,0,84.8,13.8,13.8,12,12.1,80.5,null,null,292.5,5,1014.6,37.7,0.7
6069,10/10/2025,13,0,0,101.4,13.7,13.6,12.1,12.2,82,null,null,295.3,5,1014.6,49.9,1.3
6069,10/10/2025,14,0,0,75.7,13.8,13.7,12.2,12.2,80.4,null,null,292.3,4.8,1014.6,31.3,1.5
6069,10/10/2025,15,0,0,91.8,13.6,13.5,12.2,12.2,82,null,null,289.2,5,1014.5,41.6,1.6
6069,10/10/2025,16,0,0,50,13.4,13.2,12.3,12.2,82.9,null,null,287.9,4.8,1014.6,13.9,1.7
6069,10/10/2025,17,0,0,8.6,13.2,13,12.4,12.2,85.2,null,null,284.4,4.5,1014.9,-16.1,1.5
6069,10/10/2025,18,0,0,0.1,13.1,12.9,12.4,12.3,83.9,null,null,288.1,5.3,1015.3,-21.4,1.1
6069,10/10/2025,19,0,0,0,12.5,12.3,12.4,12.3,88.5,null,null,290.3,5.1,1015.6,-18.4,0.6
6069,10/10/2025,20,0,0,0.2,12.3,12.1,12.4,12.3,91.7,null,null,291.1,4.9,1015.5,-16.6,0.1
6069,10/10/2025,21,0,0,0.1,12.6,12.4,12.4,12.3,87.5,null,null,293.2,5.5,1015.6,-19.6,-0.2
6069,10/10/2025,22,0,0,0,12.7,12.5,12.4,12.4,84.8,null,null,286.8,4.9,1015.8,-20.5,-0.5
6069,10/10/2025,23,0,0,0.1,12.3,12,12.4,12.3,85,null,null,289.2,5.4,1015.7,-21.8,-0.7
6069,11/10/2025,0,0,0,0.1,12,11.7,12.3,12.4,80.7,null,null,293.9,5.5,1015.8,-23.1,-1.1
6069,11/10/2025,1,0,0,0,12,11.7,12.3,12.4,81.8,null,null,290.1,5.5,1016,-28.7,-1.8
6069,11/10/2025,2,0,0,0.1,11.9,11.7,12.3,12.4,84,null,null,295.8,5.3,1016.2,-23.9,-2.3
6069,11/10/2025,3,0,0,0.1,11.9,11.7,12.3,12.4,83.6,null,null,296.6,5,1016.3,-23.1,-2.5
6069,11/10/2025,4,0,0,0.2,11.8,11.5,12.2,12.4,84.7,null,null,291,5.2,1016.5,-21.4,-2.7
6069,11/10/2025,5,0,0,0.1,11.7,11.5,12.2,12.4,84.7,null,null,296.5,5.4,1016.6,-21.5,-2.8
6069,11/10/2025,6,0,0,0.2,11.8,11.6,12.2,12.4,84.4,null,null,299,5.4,1016.8,-25.3,-3
6069,11/10/2025,7,0,0,19.9,11.5,11.4,12.1,12.3,87.5,null,null,298.5,5.6,1016.8,-16.7,-3.1
6069,11/10/2025,8,0,0,56.4,11.7,11.7,12.1,12.3,87,null,null,293.9,4.8,1017.1,22.1,-3.1
6069,11/10/2025,9,0,0,86.9,11.9,12,12.1,12.3,86.5,null,null,299.7,4.6,1017.7,45.1,-2.8
6069,11/10/2025,10,0,0,126.1,12.4,12.6,12.1,12.3,82.8,null,null,297.1,4.4,1018.1,70.5,-2.2
6069,11/10/2025,11,0,0,189.5,12.9,13.4,12.2,12.3,83.1,null,null,289.8,4.5,1018.2,115.4,-1.3
6069,11/10/2025,12,0,0,257.9,13.3,13.7,12.2,12.3,82.5,null,null,290.6,5.1,1018.1,145.6,0.1
6069,11/10/2025,13,0,0,319.9,13.6,14.5,12.3,12.3,80.4,null,null,296.4,5.6,1017.9,181.6,1.4
6069,11/10/2025,14,0,0,221.5,13.4,14,12.4,12.3,81.1,null,null,296.1,5.2,1018.1,127.5,2.6
6069,11/10/2025,15,0,0,124.2,12.8,13.1,12.5,12.3,83.7,null,null,296,4.9,1018,57.8,3.2
6069,11/10/2025,16,0,0,63.5,12.4,12.4,12.6,12.4,85.5,null,null,293.6,4.8,1017.6,5.1,2.9
6069,11/10/2025,17,0,0,10.8,11.9,11.8,12.6,12.4,86.6,null,null,291,5,1018,-17.7,2.2
6069,11/10/2025,18,0,0,0.3,11.6,11.5,12.7,12.4,88.4,null,null,294.9,4.1,1018,-25.9,1
6069,11/10/2025,19,0,0,0.1,11.5,11.4,12.6,12.5,89.4,null,null,288.2,3.3,1018.1,-20.2,0
6069,11/10/2025,20,0,0,0.1,11.8,11.6,12.6,12.5,90.8,null,null,291.1,4.1,1017.8,-19.1,-0.7
6069,11/10/2025,21,0,0,0.2,12,11.8,12.5,12.5,88.8,null,null,292.4,4.2,1017.7,-18.7,-1.1
6069,11/10/2025,22,0,0,0.1,12.2,12.1,12.5,12.5,89.1,null,null,298,4.8,1017.4,-18.9,-1.3
6069,11/10/2025,23,0,0,0.1,12.2,12.1,12.5,12.5,90.2,null,null,298.5,4.7,1017.2,-18.6,-1.3
6069,12/10/2025,0,0,0,0.1,12.2,12.1,12.5,12.5,91.7,null,null,300.8,4.7,1016.8,-17.4,-1.3
6069,12/10/2025,1,0,0,0.1,12,12,12.5,12.5,93.9,null,null,290.8,4.7,1016.2,-15.3,-1.3
6069,12/10/2025,2,0,0,0.1,12.1,12,12.5,12.5,93.6,null,null,291.1,4.9,1015.8,-17.8,-1.2
6069,12/10/2025,3,0,0,0,12.2,12.1,12.5,12.5,94.7,null,null,291.7,4.2,1015.4,-15.7,-1.2
6069,12/10/2025,4,0,0,0,12.2,12.1,12.5,12.5,95.7,null,null,293.4,4.1,1015.1,-14.3,-1
6069,12/10/2025,5,0,0,0.4,12.1,12,12.5,12.5,95,null,null,293.4,4.7,1014.6,-14.4,-0.9
6069,12/10/2025,6,0,0,1.3,12.1,11.9,12.5,12.5,93.7,null,null,296,4.7,1014.4,-23.1,-0.8
6069,12/10/2025,7,0,0,15.6,12.4,12.2,12.5,12.5,92.5,null,null,299.9,4.2,1014.5,-10.7,-0.9
6069,12/10/2025,8,0,0,111.4,12.9,12.9,12.5,12.5,90.7,null,null,312.7,3.6,1015,21.5,-0.8
6069,12/10/2025,9,0,0,273.9,14,14.6,12.5,12.5,86.8,null,null,319.8,3.5,1015.5,110.6,-0.3
6069,12/10/2025,10,0,0,395,15.3,16.5,12.5,12.5,79.8,null,null,313.5,2.6,1016,194,0.9
6069,12/10/2025,11,0,0,423.8,16.1,17.7,12.6,12.5,75,null,null,323.1,2.6,1016.1,211.5,2.8
6069,12/10/2025,12,0,0,438.1,16.6,18.5,12.7,12.5,74.6,null,null,314,2.5,1016.1,220.1,4.8
6069,12/10/2025,13,0,0,393.3,16.6,18.5,12.9,12.5,76,null,null,307.6,2.5,1016.2,207.3,6.8
6069,12/10/2025,14,0,0,345.3,17.1,19.2,13.1,12.6,69.1,null,null,301.8,1.5,1016.4,136.4,8.6
6069,12/10/2025,15,0,0,260,17.3,19.6,13.3,12.6,67.9,null,null,227.5,1.3,1016.4,79,9.5
6069,12/10/2025,16,0,0,56.1,14.8,15.5,13.4,12.7,76.2,null,null,84.4,1.1,1016.8,-42.8,9.5
6069,12/10/2025,17,0,0,11.9,13,12.2,13.5,12.8,72,null,null,74.4,0.9,1017.1,-77.2,8.2
6069,12/10/2025,18,0,0,0,11.9,10,13.5,12.8,75.1,null,null,70.8,0.4,1017.3,-63,5.4
6069,12/10/2025,19,0,0,0.2,10.7,8.5,13.4,12.9,80.9,null,null,116.3,0,1017.5,-55.9,2.3
6069,12/10/2025,20,0,0,0,9.2,6.5,13.3,12.9,84.4,null,null,185.8,0,1017.6,-57,-0.3
6069,12/10/2025,21,0,0,0.1,8.6,5.7,13.2,12.9,86.6,null,null,83.1,0.1,1018,-45.2,-3.2
6069,12/10/2025,22,0,0,0.2,7.7,5.3,13,12.9,89.4,null,null,65.4,0,1018.2,-33.1,-5.9
6069,12/10/2025,23,0,0,0.1,7,4.5,12.8,12.9,91.2,null,null,65.5,0,1018.4,-29.7,-7.8
6069,13/10/2025,0,0,0,0.2,6.6,4.6,12.6,12.9,92.7,null,null,87.2,0.4,1018.4,-28.6,-9.5
6069,13/10/2025,1,0,0,0,6.1,3.7,12.4,12.9,92.1,null,null,244.4,0.1,1018.5,-25.5,-10.8
6069,13/10/2025,2,0,0,0.1,5.5,3.1,12.3,12.8,93.4,null,null,111.3,0.1,1018.4,-23.6,-12
6069,13/10/2025,3,0,0,0,4.9,2.6,12.1,12.8,94.1,null,null,275.6,0,1018.4,-20.4,-13.1
6069,13/10/2025,4,0,0,0.6,4.8,2.8,11.9,12.7,95.2,null,null,128.5,0.1,1018.2,-20,-14
6069,13/10/2025,5,0,0,0,4.6,2.5,11.7,12.6,95.7,null,null,290.3,0,1017.9,-18.9,-14.6
6069,13/10/2025,6,0,0,0.8,4.3,2.6,11.6,12.6,96,null,null,243.9,0.2,1017.6,-18.1,-15.2
6069,13/10/2025,7,0,0,36.7,4.5,3.2,11.4,12.5,96.4,null,null,69.3,0.2,1017.9,1.2,-15.7
6069,13/10/2025,8,0,0,98.6,6.5,7.4,11.3,12.4,96.8,null,null,192.6,0.7,1018,22.8,-15.8
6069,13/10/2025,9,0,0,228.1,8.7,10.8,11.2,12.3,92.1,null,null,240,1.1,1018.6,88.6,-14.5
6069,13/10/2025,10,0,0,161.7,9.8,11.1,11.1,12.2,95,null,null,263.4,1.5,1018.6,100.5,-11.5
6069,13/10/2025,11,0,0,120,10.8,11.7,11.2,12.2,96.5,null,null,259.2,1.7,1018.4,75.5,-7.9
6069,13/10/2025,12,0,0,109.1,11.2,11.8,11.3,12.1,95.5,null,null,272.5,1.9,1018,66.8,-4.8
6069,13/10/2025,13,0,0,154.7,12.2,12.9,11.4,12.1,90.4,null,null,259.4,1.8,1017.4,97,-2.8
6069,13/10/2025,14,0,0,228.9,13.4,14.3,11.6,12,85.3,null,null,257.6,2.1,1016.7,115.2,-0.8
6069,13/10/2025,15,0,0,205,14.1,15,11.7,12,79.7,null,null,266.5,2.9,1016.3,67.4,1
6069,13/10/2025,16,0,0,91.8,13.5,13.9,11.9,12.1,80.9,null,null,270.6,2.4,1015.9,-36.8,2.1
6069,13/10/2025,17,0,0,12.2,12.5,12,12,12.1,83.7,null,null,277.9,1.8,1015.5,-75.7,1.9
6069,13/10/2025,18,0,0,0.1,12.3,11.8,12.1,12.1,90,null,null,273.1,1.9,1015.1,-36.2,0.7
6069,13/10/2025,19,0,0,0.1,12.7,12.5,12.1,12.1,90.7,null,null,285.2,2.4,1014.7,-23.5,-0.3
6069,13/10/2025,20,0,0,0,12.6,12.4,12.1,12.1,91.7,null,null,289.7,3.2,1014.5,-33.5,-0.5
6069,13/10/2025,21,0,0,0.2,12.7,12.4,12.1,12.2,92.7,null,null,294.7,2.7,1014.4,-31.2,-0.5
6069,13/10/2025,22,0,0,0,12.6,12.3,12.1,12.2,92.5,null,null,299.9,2.9,1014.2,-42.9,-0.5
6069,13/10/2025,23,0,0,0,12.4,12.1,12.1,12.2,92.2,null,null,293.8,2.6,1014.1,-36.7,-0.6
6069,14/10/2025,0,0,0,0.1,12.2,11.9,12.1,12.2,91.4,null,null,298,2.9,1013.8,-28.9,-0.7
6069,14/10/2025,1,0,0,0.1,11.9,11.7,12.1,12.2,90.8,null,null,308,2.8,1013.8,-20.4,-0.9
6069,14/10/2025,2,0,0,0.1,11.9,11.6,12.1,12.2,90.7,null,null,294,2.3,1013.3,-27.3,-1
6069,14/10/2025,3,0,0,0.1,11.8,11.6,12.1,12.3,91,null,null,299.3,1.9,1013,-19.9,-1.1
6069,14/10/2025,4,0,0,0,11.7,11.5,12.1,12.3,91.9,null,null,274.6,1.2,1013,-26.3,-1.2
6069,14/10/2025,5,0,0,0,10.9,9.9,12.1,12.3,93.6,null,null,282.9,0.8,1012.9,-60.4,-1.2
6069,14/10/2025,6,0,0,0.8,9.8,7,12.1,12.3,94,null,null,259.4,0.1,1012.8,-44.6,-2
6069,14/10/2025,7,0,0,12.5,9.5,8,12.1,12.3,95.4,null,null,57.7,0.1,1013.2,-8.6,-4
6069,14/10/2025,8,0,0,46,10.4,10.7,12,12.3,96.8,null,null,135,0.3,1014,24.2,-5.1
6069,14/10/2025,9,0,0,94.4,10.8,11.5,11.9,12.3,97.3,null,null,228.9,0.6,1014.6,59.5,-4
6069,14/10/2025,10,0,0,111.1,11.3,12.2,12,12.2,97.5,null,null,222.4,0.5,1015,69.1,-2.2
6069,14/10/2025,11,0,0,264.7,12.1,14,12,12.2,95.5,null,null,101,0.6,1015.2,156.8,-0.3
6069,14/10/2025,12,0,0,334,13.3,16.1,12.1,12.2,86.8,null,null,113,0.8,1015.4,164.2,2.1
6069,14/10/2025,13,0,0,354.1,14.6,17.8,12.3,12.2,80.8,null,null,194.6,1,1015.2,158.9,4.2
6069,14/10/2025,14,0,0,303.5,15.2,18,12.5,12.2,76.7,null,null,243.5,0.7,1015.3,126.5,6
6069,14/10/2025,15,0,0,212.2,15.6,17.7,12.7,12.3,75.3,null,null,291.1,0.8,1015.3,52.7,7.2
6069,14/10/2025,16,0,0,87.6,15,16.3,12.8,12.3,77.4,null,null,319.9,0.3,1015.2,-54.9,7.7
6069,14/10/2025,17,0,0,7.8,13.6,12.2,12.9,12.4,84,null,null,281.7,0.2,1015.1,-82.4,6.2
6069,14/10/2025,18,0,0,0.1,11.9,8.4,12.9,12.5,88.5,null,null,263,0,1015.1,-57.5,3.3
6069,14/10/2025,19,0,0,0.1,10.5,7,12.9,12.5,92.1,null,null,263,0,1015,-37.2,-0.1
6069,14/10/2025,20,0,0,0.2,9.9,6.7,12.7,12.5,94.6,null,null,263.1,0,1015,-30.8,-3
6069,14/10/2025,21,0,0,0,9.5,6.4,12.6,12.6,96,null,null,195.7,0,1015.1,-26.9,-5.2
6069,14/10/2025,22,0,0,0.2,9.2,5.9,12.4,12.6,96.7,null,null,183.3,0,1015.1,-24.6,-6.9
6069,14/10/2025,23,0,0,0,9.6,8.4,12.3,12.5,97.2,null,null,241.9,0.6,1015,-20.6,-8.2
6069,15/10/2025,0,0,0,0.1,9.4,9.3,12.1,12.5,97.6,null,null,246.2,1,1015,-11.1,-8.4
6069,15/10/2025,1,0,0,0.2,10.4,10.4,12,12.5,98,null,null,235.3,1.3,1014.8,-12.1,-7.2
6069,15/10/2025,2,0,0,0,10.5,10.3,12,12.5,98,null,null,210.2,0.9,1014.5,-15.4,-5.8
6069,15/10/2025,3,0,0,0.1,10.6,10.6,12,12.4,97.4,null,null,202.6,1.3,1014,-12.5,-4.8
6069,15/10/2025,4,0,0,0.3,10.8,10.8,12,12.4,97,null,null,211.9,1.3,1013.4,-12.5,-4.1
6069,15/10/2025,5,0,0,0.2,11.1,11,12,12.4,96.9,null,null,214,1.2,1013.1,-12.8,-3.5
6069,15/10/2025,6,0,0,0.7,11.3,11.2,12,12.3,95.6,null,null,255.7,1.8,1012.8,-12.3,-2.9
6069,15/10/2025,7,0,0,6.8,11.4,11.3,12,12.3,94.6,null,null,283.2,2.4,1012.7,-6.6,-2.5
6069,15/10/2025,8,0,0,28.2,11.4,11.3,12,12.3,94.4,null,null,286.9,2.9,1012.9,9.7,-2.3
6069,15/10/2025,9,0,0,73,11.6,11.5,12,12.3,90.6,null,null,285,3.3,1012.9,42.9,-1.9
6069,15/10/2025,10,0,0,119.2,12,12,12.1,12.3,85.5,null,null,288.6,3.7,1012.8,71.4,-1.4
6069,15/10/2025,11,0,0,133.9,12.4,12.6,12.1,12.3,80.7,null,null,292.6,3.9,1012.6,79.5,-0.7
6069,15/10/2025,12,0,0,151.2,12.4,12.6,12.2,12.3,77.4,null,null,291.5,3.9,1012.2,86.9,0.1
6069,15/10/2025,13,0,0,127.7,12.4,12.6,12.2,12.3,77.4,null,null,289.5,3.6,1011.6,68.4,0.6
6069,15/10/2025,14,0,0,97.6,12.3,12.3,12.3,12.3,76.6,null,null,286.4,3.9,1011,46.3,1
6069,15/10/2025,15,0,0,63.4,12,12,12.3,12.3,77,null,null,290.4,3.5,1010.5,21.5,0.9
6069,15/10/2025,16,0,0,42.8,12,11.8,12.4,12.3,78.7,null,null,286.1,2.6,1010,-1.5,0.6
6069,15/10/2025,17,0,0,11.3,11.3,10.8,12.4,12.3,82.6,null,null,275.3,1.9,1009.6,-73.4,0.1
6069,15/10/2025,18,0,0,0,10.1,9.1,12.4,12.4,88.8,null,null,274.8,1.5,1009.6,-84.1,-0.8
6069,15/10/2025,19,0,0,0,9.6,8.4,12.3,12.4,91.8,null,null,290.4,1.4,1009.8,-78.5,-2.2
6069,15/10/2025,20,0,0,0,9.2,8.2,12.2,12.4,93.6,null,null,290.4,1.4,1009.8,-56.9,-3.5
6069,15/10/2025,21,0,0,0,9.1,7.8,12.1,12.4,94.5,null,null,290.5,1.2,1009.9,-43.4,-4.6
6069,15/10/2025,22,0,0,0,9,7.9,12.1,12.4,95.1,null,null,281.3,1.4,1009.9,-36.4,-5.5
6069,15/10/2025,23,0,0,0,8.7,7.7,12,12.3,95.8,null,null,266.7,1.2,1009.8,-31.6,-6.1
6069,16/10/2025,0,0,0,0,8.6,7.5,11.8,12.3,96.5,null,null,262.1,1.2,1009.6,-29.3,-6.5
6069,16/10/2025,1,0,0,0,8.5,7.5,11.7,12.3,96.7,null,null,263.6,1.2,1009.4,-25.4,-6.9
6069,16/10/2025,2,0,0,0,8.2,7.1,11.7,12.3,96.9,null,null,263.6,1.1,1009.1,-24,-7.3
6069,16/10/2025,3,0,0,0,8,6.7,11.6,12.2,97,null,null,261.8,1,1008.8,-23,-7.7
6069,16/10/2025,4,0,0,0,8.1,6.8,11.5,12.2,97.1,null,null,269.6,1.1,1008.6,-21.7,-8.1
6069,16/10/2025,5,0,0,0,8.2,7.2,11.4,12.1,97,null,null,267.4,1.3,1008.3,-21.5,-8.5
6069,16/10/2025,6,0,0,0.1,9.2,8.4,11.3,12.1,97,null,null,281.3,2,1008.2,-18.7,-8.6
6069,16/10/2025,7,0.1,0,22.8,10.7,10.2,11.3,12,96,null,null,297,3,1008.6,-5.8,-8.3
